facility_code,facility_name,lga,report_month,report_quarter,indicator_code,indicator_name,domain,numerator,denominator,indicator_value,unit,target_value,direction,met_target,gap_vs_target
PHC-008,Rubochi PHC,Kuje,2026-06,2026-Q2,IMM,Immunisation completion,Child health,6.0,8.7,69.0,percent,80,higher_is_better,False,-11.0
PHC-009,Bwari PHC,Bwari,2024-07,2024-Q3,IMM,Immunisation completion,Child health,19.0,22.2,85.6,percent,80,higher_is_better,True,5.6
PHC-009,Bwari PHC,Bwari,2024-08,2024-Q3,IMM,Immunisation completion,Child health,14.0,22.2,63.1,percent,80,higher_is_better,False,-16.9
PHC-009,Bwari PHC,Bwari,2024-09,2024-Q3,IMM,Immunisation completion,Child health,21.0,22.2,94.6,percent,80,higher_is_better,True,14.6
PHC-009,Bwari PHC,Bwari,2024-10,2024-Q4,IMM,Immunisation completion,Child health,17.0,22.2,76.6,percent,80,higher_is_better,False,-3.4
PHC-009,Bwari PHC,Bwari,2024-11,2024-Q4,IMM,Immunisation completion,Child health,20.0,22.2,90.1,percent,80,higher_is_better,True,10.1
PHC-009,Bwari PHC,Bwari,2024-12,2024-Q4,IMM,Immunisation completion,Child health,21.0,22.2,94.6,percent,80,higher_is_better,True,14.6
PHC-009,Bwari PHC,Bwari,2025-01,2025-Q1,IMM,Immunisation completion,Child health,20.0,22.2,90.1,percent,80,higher_is_better,True,10.1
PHC-009,Bwari PHC,Bwari,2025-02,2025-Q1,IMM,Immunisation completion,Child health,22.0,22.2,99.1,percent,80,higher_is_better,True,19.1
PHC-009,Bwari PHC,Bwari,2025-03,2025-Q1,IMM,Immunisation completion,Child health,17.0,22.2,76.6,percent,80,higher_is_better,False,-3.4
PHC-009,Bwari PHC,Bwari,2025-04,2025-Q2,IMM,Immunisation completion,Child health,21.0,22.2,94.6,percent,80,higher_is_better,True,14.6
PHC-009,Bwari PHC,Bwari,2025-05,2025-Q2,IMM,Immunisation completion,Child health,20.0,22.2,90.1,percent,80,higher_is_better,True,10.1
PHC-009,Bwari PHC,Bwari,2025-06,2025-Q2,IMM,Immunisation completion,Child health,17.0,22.2,76.6,percent,80,higher_is_better,False,-3.4
PHC-009,Bwari PHC,Bwari,2025-07,2025-Q3,IMM,Immunisation completion,Child health,18.0,22.2,81.1,percent,80,higher_is_better,True,1.1
PHC-009,Bwari PHC,Bwari,2025-08,2025-Q3,IMM,Immunisation completion,Child health,15.0,22.2,67.6,percent,80,higher_is_better,False,-12.4
PHC-009,Bwari PHC,Bwari,2025-09,2025-Q3,IMM,Immunisation completion,Child health,18.0,22.2,81.1,percent,80,higher_is_better,True,1.1
PHC-009,Bwari PHC,Bwari,2025-10,2025-Q4,IMM,Immunisation completion,Child health,17.0,22.2,76.6,percent,80,higher_is_better,False,-3.4
PHC-009,Bwari PHC,Bwari,2025-11,2025-Q4,IMM,Immunisation completion,Child health,24.0,22.2,108.1,percent,80,higher_is_better,True,28.1
PHC-009,Bwari PHC,Bwari,2025-12,2025-Q4,IMM,Immunisation completion,Child health,25.0,22.2,112.6,percent,80,higher_is_better,True,32.6
PHC-009,Bwari PHC,Bwari,2026-01,2026-Q1,IMM,Immunisation completion,Child health,20.0,22.2,90.1,percent,80,higher_is_better,True,10.1
PHC-009,Bwari PHC,Bwari,2026-02,2026-Q1,IMM,Immunisation completion,Child health,25.0,22.2,112.6,percent,80,higher_is_better,True,32.6
PHC-009,Bwari PHC,Bwari,2026-03,2026-Q1,IMM,Immunisation completion,Child health,17.0,22.2,76.6,percent,80,higher_is_better,False,-3.4
PHC-009,Bwari PHC,Bwari,2026-04,2026-Q2,IMM,Immunisation completion,Child health,17.0,22.2,76.6,percent,80,higher_is_better,False,-3.4
PHC-009,Bwari PHC,Bwari,2026-05,2026-Q2,IMM,Immunisation completion,Child health,20.0,22.2,90.1,percent,80,higher_is_better,True,10.1
PHC-009,Bwari PHC,Bwari,2026-06,2026-Q2,IMM,Immunisation completion,Child health,16.0,22.2,72.1,percent,80,higher_is_better,False,-7.9
PHC-010,Ushafa PHC,Bwari,2024-07,2024-Q3,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2024-08,2024-Q3,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-010,Ushafa PHC,Bwari,2024-09,2024-Q3,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2024-10,2024-Q4,IMM,Immunisation completion,Child health,8.0,10.8,74.1,percent,80,higher_is_better,False,-5.9
PHC-010,Ushafa PHC,Bwari,2024-11,2024-Q4,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2024-12,2024-Q4,IMM,Immunisation completion,Child health,8.0,10.8,74.1,percent,80,higher_is_better,False,-5.9
PHC-010,Ushafa PHC,Bwari,2025-01,2025-Q1,IMM,Immunisation completion,Child health,8.0,10.8,74.1,percent,80,higher_is_better,False,-5.9
PHC-010,Ushafa PHC,Bwari,2025-02,2025-Q1,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2025-03,2025-Q1,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-010,Ushafa PHC,Bwari,2025-04,2025-Q2,IMM,Immunisation completion,Child health,8.0,10.8,74.1,percent,80,higher_is_better,False,-5.9
PHC-010,Ushafa PHC,Bwari,2025-05,2025-Q2,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2025-06,2025-Q2,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-010,Ushafa PHC,Bwari,2025-07,2025-Q3,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-010,Ushafa PHC,Bwari,2025-08,2025-Q3,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2025-09,2025-Q3,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2025-10,2025-Q4,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-010,Ushafa PHC,Bwari,2025-11,2025-Q4,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-010,Ushafa PHC,Bwari,2025-12,2025-Q4,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2026-01,2026-Q1,IMM,Immunisation completion,Child health,,10.8,,percent,80,higher_is_better,,
PHC-010,Ushafa PHC,Bwari,2026-02,2026-Q1,IMM,Immunisation completion,Child health,8.0,10.8,74.1,percent,80,higher_is_better,False,-5.9
PHC-010,Ushafa PHC,Bwari,2026-03,2026-Q1,IMM,Immunisation completion,Child health,7.0,10.8,64.8,percent,80,higher_is_better,False,-15.2
PHC-010,Ushafa PHC,Bwari,2026-04,2026-Q2,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-010,Ushafa PHC,Bwari,2026-05,2026-Q2,IMM,Immunisation completion,Child health,8.0,10.8,74.1,percent,80,higher_is_better,False,-5.9
PHC-010,Ushafa PHC,Bwari,2026-06,2026-Q2,IMM,Immunisation completion,Child health,6.0,10.8,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2024-07,2024-Q3,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2024-08,2024-Q3,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2024-09,2024-Q3,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2024-10,2024-Q4,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2024-11,2024-Q4,IMM,Immunisation completion,Child health,5.0,7.2,69.4,percent,80,higher_is_better,False,-10.6
PHC-012,Igu PHC,Bwari,2024-12,2024-Q4,IMM,Immunisation completion,Child health,5.0,7.2,69.4,percent,80,higher_is_better,False,-10.6
PHC-012,Igu PHC,Bwari,2025-01,2025-Q1,IMM,Immunisation completion,Child health,6.0,7.2,83.3,percent,80,higher_is_better,True,3.3
PHC-012,Igu PHC,Bwari,2025-02,2025-Q1,IMM,Immunisation completion,Child health,5.0,7.2,69.4,percent,80,higher_is_better,False,-10.6
PHC-012,Igu PHC,Bwari,2025-03,2025-Q1,IMM,Immunisation completion,Child health,5.0,7.2,69.4,percent,80,higher_is_better,False,-10.6
PHC-012,Igu PHC,Bwari,2025-04,2025-Q2,IMM,Immunisation completion,Child health,6.0,7.2,83.3,percent,80,higher_is_better,True,3.3
PHC-012,Igu PHC,Bwari,2025-05,2025-Q2,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2025-06,2025-Q2,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2025-07,2025-Q3,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2025-08,2025-Q3,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2025-09,2025-Q3,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2025-10,2025-Q4,IMM,Immunisation completion,Child health,5.0,7.2,69.4,percent,80,higher_is_better,False,-10.6
PHC-012,Igu PHC,Bwari,2025-11,2025-Q4,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2025-12,2025-Q4,IMM,Immunisation completion,Child health,5.0,7.2,69.4,percent,80,higher_is_better,False,-10.6
PHC-012,Igu PHC,Bwari,2026-01,2026-Q1,IMM,Immunisation completion,Child health,5.0,7.2,69.4,percent,80,higher_is_better,False,-10.6
PHC-012,Igu PHC,Bwari,2026-02,2026-Q1,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2026-03,2026-Q1,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2026-04,2026-Q2,IMM,Immunisation completion,Child health,4.0,7.2,55.6,percent,80,higher_is_better,False,-24.4
PHC-012,Igu PHC,Bwari,2026-05,2026-Q2,IMM,Immunisation completion,Child health,3.0,7.2,41.7,percent,80,higher_is_better,False,-38.3
PHC-012,Igu PHC,Bwari,2026-06,2026-Q2,IMM,Immunisation completion,Child health,3.0,7.2,41.7,percent,80,higher_is_better,False,-38.3
CH-007,Kuje Cottage Hospital,Kuje,2024-07,2024-Q3,SBA,Skilled birth attendance,Delivery,31.0,34.0,91.2,percent,85,higher_is_better,True,6.2
CH-007,Kuje Cottage Hospital,Kuje,2024-08,2024-Q3,SBA,Skilled birth attendance,Delivery,26.0,30.0,86.7,percent,85,higher_is_better,True,1.7
CH-007,Kuje Cottage Hospital,Kuje,2024-09,2024-Q3,SBA,Skilled birth attendance,Delivery,25.0,30.0,83.3,percent,85,higher_is_better,False,-1.7
CH-007,Kuje Cottage Hospital,Kuje,2024-10,2024-Q4,SBA,Skilled birth attendance,Delivery,30.0,36.0,83.3,percent,85,higher_is_better,False,-1.7
CH-007,Kuje Cottage Hospital,Kuje,2024-11,2024-Q4,SBA,Skilled birth attendance,Delivery,28.0,31.0,90.3,percent,85,higher_is_better,True,5.3
CH-007,Kuje Cottage Hospital,Kuje,2024-12,2024-Q4,SBA,Skilled birth attendance,Delivery,29.0,36.0,80.6,percent,85,higher_is_better,False,-4.4
CH-007,Kuje Cottage Hospital,Kuje,2025-01,2025-Q1,SBA,Skilled birth attendance,Delivery,39.0,41.0,95.1,percent,85,higher_is_better,True,10.1
CH-007,Kuje Cottage Hospital,Kuje,2025-02,2025-Q1,SBA,Skilled birth attendance,Delivery,38.0,46.0,82.6,percent,85,higher_is_better,False,-2.4
CH-007,Kuje Cottage Hospital,Kuje,2025-03,2025-Q1,SBA,Skilled birth attendance,Delivery,33.0,38.0,86.8,percent,85,higher_is_better,True,1.8
CH-007,Kuje Cottage Hospital,Kuje,2025-04,2025-Q2,SBA,Skilled birth attendance,Delivery,35.0,42.0,83.3,percent,85,higher_is_better,False,-1.7
CH-007,Kuje Cottage Hospital,Kuje,2025-05,2025-Q2,SBA,Skilled birth attendance,Delivery,30.0,35.0,85.7,percent,85,higher_is_better,True,0.7
CH-007,Kuje Cottage Hospital,Kuje,2025-06,2025-Q2,SBA,Skilled birth attendance,Delivery,28.0,34.0,82.4,percent,85,higher_is_better,False,-2.6
CH-007,Kuje Cottage Hospital,Kuje,2025-07,2025-Q3,SBA,Skilled birth attendance,Delivery,34.0,40.0,85.0,percent,85,higher_is_better,True,0.0
CH-007,Kuje Cottage Hospital,Kuje,2025-08,2025-Q3,SBA,Skilled birth attendance,Delivery,25.0,29.0,86.2,percent,85,higher_is_better,True,1.2
CH-007,Kuje Cottage Hospital,Kuje,2025-09,2025-Q3,SBA,Skilled birth attendance,Delivery,27.0,33.0,81.8,percent,85,higher_is_better,False,-3.2
CH-007,Kuje Cottage Hospital,Kuje,2025-10,2025-Q4,SBA,Skilled birth attendance,Delivery,32.0,39.0,82.1,percent,85,higher_is_better,False,-2.9
CH-007,Kuje Cottage Hospital,Kuje,2025-11,2025-Q4,SBA,Skilled birth attendance,Delivery,41.0,47.0,87.2,percent,85,higher_is_better,True,2.2
CH-007,Kuje Cottage Hospital,Kuje,2025-12,2025-Q4,SBA,Skilled birth attendance,Delivery,37.0,43.0,86.0,percent,85,higher_is_better,True,1.0
CH-007,Kuje Cottage Hospital,Kuje,2026-01,2026-Q1,SBA,Skilled birth attendance,Delivery,33.0,38.0,86.8,percent,85,higher_is_better,True,1.8
CH-007,Kuje Cottage Hospital,Kuje,2026-02,2026-Q1,SBA,Skilled birth attendance,Delivery,36.0,41.0,87.8,percent,85,higher_is_better,True,2.8
CH-007,Kuje Cottage Hospital,Kuje,2026-03,2026-Q1,SBA,Skilled birth attendance,Delivery,38.0,42.0,90.5,percent,85,higher_is_better,True,5.5
CH-007,Kuje Cottage Hospital,Kuje,2026-04,2026-Q2,SBA,Skilled birth attendance,Delivery,32.0,35.0,91.4,percent,85,higher_is_better,True,6.4
CH-007,Kuje Cottage Hospital,Kuje,2026-05,2026-Q2,SBA,Skilled birth attendance,Delivery,38.0,42.0,90.5,percent,85,higher_is_better,True,5.5
CH-007,Kuje Cottage Hospital,Kuje,2026-06,2026-Q2,SBA,Skilled birth attendance,Delivery,39.0,46.0,84.8,percent,85,higher_is_better,False,-0.2
CH-011,Kubwa Cottage Hospital,Bwari,2024-07,2024-Q3,SBA,Skilled birth attendance,Delivery,41.0,49.0,83.7,percent,85,higher_is_better,False,-1.3
CH-011,Kubwa Cottage Hospital,Bwari,2024-08,2024-Q3,SBA,Skilled birth attendance,Delivery,31.0,37.0,83.8,percent,85,higher_is_better,False,-1.2
CH-011,Kubwa Cottage Hospital,Bwari,2024-09,2024-Q3,SBA,Skilled birth attendance,Delivery,53.0,57.0,93.0,percent,85,higher_is_better,True,8.0
CH-011,Kubwa Cottage Hospital,Bwari,2024-10,2024-Q4,SBA,Skilled birth attendance,Delivery,46.0,58.0,79.3,percent,85,higher_is_better,False,-5.7
CH-011,Kubwa Cottage Hospital,Bwari,2024-11,2024-Q4,SBA,Skilled birth attendance,Delivery,50.0,59.0,84.7,percent,85,higher_is_better,False,-0.3
CH-011,Kubwa Cottage Hospital,Bwari,2024-12,2024-Q4,SBA,Skilled birth attendance,Delivery,50.0,60.0,83.3,percent,85,higher_is_better,False,-1.7
CH-011,Kubwa Cottage Hospital,Bwari,2025-01,2025-Q1,SBA,Skilled birth attendance,Delivery,48.0,59.0,81.4,percent,85,higher_is_better,False,-3.6
CH-011,Kubwa Cottage Hospital,Bwari,2025-02,2025-Q1,SBA,Skilled birth attendance,Delivery,46.0,54.0,85.2,percent,85,higher_is_better,True,0.2
CH-011,Kubwa Cottage Hospital,Bwari,2025-03,2025-Q1,SBA,Skilled birth attendance,Delivery,40.0,54.0,74.1,percent,85,higher_is_better,False,-10.9
CH-011,Kubwa Cottage Hospital,Bwari,2025-04,2025-Q2,SBA,Skilled birth attendance,Delivery,37.0,48.0,77.1,percent,85,higher_is_better,False,-7.9
CH-011,Kubwa Cottage Hospital,Bwari,2025-05,2025-Q2,SBA,Skilled birth attendance,Delivery,43.0,53.0,81.1,percent,85,higher_is_better,False,-3.9
CH-011,Kubwa Cottage Hospital,Bwari,2025-06,2025-Q2,SBA,Skilled birth attendance,Delivery,40.0,43.0,93.0,percent,85,higher_is_better,True,8.0
CH-011,Kubwa Cottage Hospital,Bwari,2025-07,2025-Q3,SBA,Skilled birth attendance,Delivery,33.0,39.0,84.6,percent,85,higher_is_better,False,-0.4
CH-011,Kubwa Cottage Hospital,Bwari,2025-08,2025-Q3,SBA,Skilled birth attendance,Delivery,36.0,44.0,81.8,percent,85,higher_is_better,False,-3.2
CH-011,Kubwa Cottage Hospital,Bwari,2025-09,2025-Q3,SBA,Skilled birth attendance,Delivery,41.0,52.0,78.8,percent,85,higher_is_better,False,-6.2
CH-011,Kubwa Cottage Hospital,Bwari,2025-10,2025-Q4,SBA,Skilled birth attendance,Delivery,48.0,53.0,90.6,percent,85,higher_is_better,True,5.6
CH-011,Kubwa Cottage Hospital,Bwari,2025-11,2025-Q4,SBA,Skilled birth attendance,Delivery,50.0,62.0,80.6,percent,85,higher_is_better,False,-4.4
CH-011,Kubwa Cottage Hospital,Bwari,2025-12,2025-Q4,SBA,Skilled birth attendance,Delivery,49.0,56.0,87.5,percent,85,higher_is_better,True,2.5
CH-011,Kubwa Cottage Hospital,Bwari,2026-01,2026-Q1,SBA,Skilled birth attendance,Delivery,48.0,62.0,77.4,percent,85,higher_is_better,False,-7.6
CH-011,Kubwa Cottage Hospital,Bwari,2026-02,2026-Q1,SBA,Skilled birth attendance,Delivery,44.0,58.0,75.9,percent,85,higher_is_better,False,-9.1
CH-011,Kubwa Cottage Hospital,Bwari,2026-03,2026-Q1,SBA,Skilled birth attendance,Delivery,41.0,46.0,89.1,percent,85,higher_is_better,True,4.1
CH-011,Kubwa Cottage Hospital,Bwari,2026-04,2026-Q2,SBA,Skilled birth attendance,Delivery,43.0,52.0,82.7,percent,85,higher_is_better,False,-2.3
CH-011,Kubwa Cottage Hospital,Bwari,2026-05,2026-Q2,SBA,Skilled birth attendance,Delivery,43.0,48.0,89.6,percent,85,higher_is_better,True,4.6
CH-011,Kubwa Cottage Hospital,Bwari,2026-06,2026-Q2,SBA,Skilled birth attendance,Delivery,51.0,54.0,94.4,percent,85,higher_is_better,True,9.4
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-07,2024-Q3,SBA,Skilled birth attendance,Delivery,49.0,55.0,89.1,percent,85,higher_is_better,True,4.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-08,2024-Q3,SBA,Skilled birth attendance,Delivery,44.0,49.0,89.8,percent,85,higher_is_better,True,4.8
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-09,2024-Q3,SBA,Skilled birth attendance,Delivery,57.0,71.0,80.3,percent,85,higher_is_better,False,-4.7
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-10,2024-Q4,SBA,Skilled birth attendance,Delivery,67.0,73.0,91.8,percent,85,higher_is_better,True,6.8
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-11,2024-Q4,SBA,Skilled birth attendance,Delivery,65.0,70.0,92.9,percent,85,higher_is_better,True,7.9
GH-004,Gwagwalada General Hosp,Gwagwalada,2024-12,2024-Q4,SBA,Skilled birth attendance,Delivery,62.0,65.0,95.4,percent,85,higher_is_better,True,10.4
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-01,2025-Q1,SBA,Skilled birth attendance,Delivery,50.0,57.0,87.7,percent,85,higher_is_better,True,2.7
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-02,2025-Q1,SBA,Skilled birth attendance,Delivery,65.0,65.0,100.0,percent,85,higher_is_better,True,15.0
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-03,2025-Q1,SBA,Skilled birth attendance,Delivery,66.0,72.0,91.7,percent,85,higher_is_better,True,6.7
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-04,2025-Q2,SBA,Skilled birth attendance,Delivery,56.0,66.0,84.8,percent,85,higher_is_better,False,-0.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-05,2025-Q2,SBA,Skilled birth attendance,Delivery,61.0,65.0,93.8,percent,85,higher_is_better,True,8.8
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-06,2025-Q2,SBA,Skilled birth attendance,Delivery,72.0,81.0,88.9,percent,85,higher_is_better,True,3.9
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-07,2025-Q3,SBA,Skilled birth attendance,Delivery,60.0,61.0,98.4,percent,85,higher_is_better,True,13.4
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-08,2025-Q3,SBA,Skilled birth attendance,Delivery,64.0,65.0,98.5,percent,85,higher_is_better,True,13.5
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-09,2025-Q3,SBA,Skilled birth attendance,Delivery,52.0,57.0,91.2,percent,85,higher_is_better,True,6.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-10,2025-Q4,SBA,Skilled birth attendance,Delivery,82.0,82.0,100.0,percent,85,higher_is_better,True,15.0
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-11,2025-Q4,SBA,Skilled birth attendance,Delivery,75.0,82.0,91.5,percent,85,higher_is_better,True,6.5
GH-004,Gwagwalada General Hosp,Gwagwalada,2025-12,2025-Q4,SBA,Skilled birth attendance,Delivery,61.0,78.0,78.2,percent,85,higher_is_better,False,-6.8
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-01,2026-Q1,SBA,Skilled birth attendance,Delivery,67.0,72.0,93.1,percent,85,higher_is_better,True,8.1
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-02,2026-Q1,SBA,Skilled birth attendance,Delivery,64.0,65.0,98.5,percent,85,higher_is_better,True,13.5
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-03,2026-Q1,SBA,Skilled birth attendance,Delivery,70.0,70.0,100.0,percent,85,higher_is_better,True,15.0
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-04,2026-Q2,SBA,Skilled birth attendance,Delivery,72.0,75.0,96.0,percent,85,higher_is_better,True,11.0
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-05,2026-Q2,SBA,Skilled birth attendance,Delivery,60.0,68.0,88.2,percent,85,higher_is_better,True,3.2
GH-004,Gwagwalada General Hosp,Gwagwalada,2026-06,2026-Q2,SBA,Skilled birth attendance,Delivery,61.0,70.0,87.1,percent,85,higher_is_better,True,2.1
PHC-001,Gwagwalada PHC,Gwagwalada,2024-07,2024-Q3,SBA,Skilled birth attendance,Delivery,22.0,26.0,84.6,percent,85,higher_is_better,False,-0.4
PHC-001,Gwagwalada PHC,Gwagwalada,2024-08,2024-Q3,SBA,Skilled birth attendance,Delivery,23.0,26.0,88.5,percent,85,higher_is_better,True,3.5
PHC-001,Gwagwalada PHC,Gwagwalada,2024-09,2024-Q3,SBA,Skilled birth attendance,Delivery,23.0,27.0,85.2,percent,85,higher_is_better,True,0.2
PHC-001,Gwagwalada PHC,Gwagwalada,2024-10,2024-Q4,SBA,Skilled birth attendance,Delivery,28.0,28.0,100.0,percent,85,higher_is_better,True,15.0
PHC-001,Gwagwalada PHC,Gwagwalada,2024-11,2024-Q4,SBA,Skilled birth attendance,Delivery,28.0,30.0,93.3,percent,85,higher_is_better,True,8.3
PHC-001,Gwagwalada PHC,Gwagwalada,2024-12,2024-Q4,SBA,Skilled birth attendance,Delivery,30.0,31.0,96.8,percent,85,higher_is_better,True,11.8
PHC-001,Gwagwalada PHC,Gwagwalada,2025-01,2025-Q1,SBA,Skilled birth attendance,Delivery,27.0,34.0,79.4,percent,85,higher_is_better,False,-5.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-02,2025-Q1,SBA,Skilled birth attendance,Delivery,25.0,30.0,83.3,percent,85,higher_is_better,False,-1.7
PHC-001,Gwagwalada PHC,Gwagwalada,2025-03,2025-Q1,SBA,Skilled birth attendance,Delivery,28.0,30.0,93.3,percent,85,higher_is_better,True,8.3
PHC-001,Gwagwalada PHC,Gwagwalada,2025-04,2025-Q2,SBA,Skilled birth attendance,Delivery,30.0,31.0,96.8,percent,85,higher_is_better,True,11.8
PHC-001,Gwagwalada PHC,Gwagwalada,2025-05,2025-Q2,SBA,Skilled birth attendance,Delivery,25.0,27.0,92.6,percent,85,higher_is_better,True,7.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-06,2025-Q2,SBA,Skilled birth attendance,Delivery,22.0,25.0,88.0,percent,85,higher_is_better,True,3.0
PHC-001,Gwagwalada PHC,Gwagwalada,2025-07,2025-Q3,SBA,Skilled birth attendance,Delivery,25.0,26.0,96.2,percent,85,higher_is_better,True,11.2
PHC-001,Gwagwalada PHC,Gwagwalada,2025-08,2025-Q3,SBA,Skilled birth attendance,Delivery,26.0,26.0,100.0,percent,85,higher_is_better,True,15.0
PHC-001,Gwagwalada PHC,Gwagwalada,2025-09,2025-Q3,SBA,Skilled birth attendance,Delivery,21.0,21.0,100.0,percent,85,higher_is_better,True,15.0
PHC-001,Gwagwalada PHC,Gwagwalada,2025-10,2025-Q4,SBA,Skilled birth attendance,Delivery,28.0,29.0,96.6,percent,85,higher_is_better,True,11.6
PHC-001,Gwagwalada PHC,Gwagwalada,2025-11,2025-Q4,SBA,Skilled birth attendance,Delivery,31.0,34.0,91.2,percent,85,higher_is_better,True,6.2
PHC-001,Gwagwalada PHC,Gwagwalada,2025-12,2025-Q4,SBA,Skilled birth attendance,Delivery,27.0,27.0,100.0,percent,85,higher_is_better,True,15.0
PHC-001,Gwagwalada PHC,Gwagwalada,2026-01,2026-Q1,SBA,Skilled birth attendance,Delivery,29.0,32.0,90.6,percent,85,higher_is_better,True,5.6
PHC-001,Gwagwalada PHC,Gwagwalada,2026-02,2026-Q1,SBA,Skilled birth attendance,Delivery,29.0,31.0,93.5,percent,85,higher_is_better,True,8.5
PHC-001,Gwagwalada PHC,Gwagwalada,2026-03,2026-Q1,SBA,Skilled birth attendance,Delivery,28.0,28.0,100.0,percent,85,higher_is_better,True,15.0
PHC-001,Gwagwalada PHC,Gwagwalada,2026-04,2026-Q2,SBA,Skilled birth attendance,Delivery,25.0,27.0,92.6,percent,85,higher_is_better,True,7.6
PHC-001,Gwagwalada PHC,Gwagwalada,2026-05,2026-Q2,SBA,Skilled birth attendance,Delivery,25.0,27.0,92.6,percent,85,higher_is_better,True,7.6
PHC-001,Gwagwalada PHC,Gwagwalada,2026-06,2026-Q2,SBA,Skilled birth attendance,Delivery,20.0,21.0,95.2,percent,85,higher_is_better,True,10.2
